AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
29,Missouri,2,MO,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,260,8.5,0.098,0.60,,61.55,"128,020",5.0,32.65,41.42,57.43,73.66,95.97,"67,910","86,150","119,450","153,220","199,630",,
29,Missouri,2,MO,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"1,450",10.6,0.540,0.78,,38.55,"80,190",3.3,21.04,25.42,37.37,50.32,60.13,"43,760","52,870","77,720","104,670","125,070",,
29,Missouri,2,MO,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,590,7.6,0.221,0.79,,36.31,"75,530",8.4,19.05,25.81,32.19,46.24,57.89,"39,620","53,690","66,950","96,190","120,420",,
29,Missouri,2,MO,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,970,17.0,0.360,0.84,,48.25,"100,370",2.9,26.96,35.20,46.51,58.86,78.50,"56,070","73,210","96,730","122,430","163,290",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"8,370",4.8,18.383,0.56,,34.40,"71,540",2.2,17.22,23.28,31.46,41.29,56.15,"35,820","48,420","65,430","85,880","116,780",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,650,6.8,1.422,0.34,,35.28,"73,380",2.0,24.13,28.89,34.22,39.99,48.32,"50,190","60,080","71,180","83,190","100,500",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,130,5.0,0.286,0.29,,37.30,"77,590",2.6,24.07,29.26,36.11,43.48,52.38,"50,070","60,850","75,110","90,430","108,950",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,520,31.6,1.137,0.86,,26.43,"54,970",4.9,14.54,18.43,25.22,33.92,40.03,"30,250","38,330","52,460","70,550","83,270",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"1,970",10.1,4.314,0.95,,22.57,"46,940",2.9,13.24,17.33,21.83,26.74,32.42,"27,540","36,050","45,410","55,620","67,430",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,430,17.6,0.954,0.83,,54.42,"113,190",9.5,27.92,33.31,48.59,72.40,90.63,"58,060","69,280","101,070","150,600","188,520",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,680,8.4,1.496,0.61,,35.26,"73,340",3.1,24.52,28.08,33.27,41.20,49.20,"51,000","58,410","69,190","85,700","102,330",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,270,7.5,0.588,0.61,,36.43,"75,780",3.2,22.15,27.33,33.71,41.74,53.45,"46,070","56,850","70,110","86,830","111,170",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,690,21.5,1.511,1.18,,39.62,"82,410",8.4,22.39,29.24,35.81,52.30,61.11,"46,580","60,820","74,480","108,790","127,100",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"1,650",9.0,3.627,0.34,,44.99,"93,570",3.1,26.75,33.79,41.32,52.78,71.08,"55,630","70,280","85,940","109,790","147,840",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,560,14.7,1.228,1.09,,26.42,"54,950",3.7,15.75,18.94,25.87,30.94,37.72,"32,760","39,400","53,810","64,360","78,460",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,600,7.8,1.320,0.51,,33.86,"70,430",2.9,16.97,23.22,34.23,43.04,50.53,"35,310","48,300","71,200","89,510","105,100",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,110,9.4,0.240,0.35,,34.56,"71,890",4.2,25.99,27.61,31.10,38.47,52.81,"54,050","57,420","64,690","80,010","109,850",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,50,11.9,0.108,0.39,,32.69,"68,000",2.8,21.27,24.39,29.81,38.90,49.36,"44,240","50,730","62,010","80,910","102,670",,
30,Montana,2,MT,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,40,18.4,0.090,0.21,,40.98,"85,240",3.5,22.83,34.38,41.37,49.66,57.34,"47,490","71,510","86,060","103,290","119,270",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"30,240",2.8,32.087,0.97,,38.83,"80,770",1.1,21.31,27.64,37.63,48.84,59.77,"44,320","57,500","78,270","101,580","124,320",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"4,040",8.0,4.286,1.04,,40.24,"83,690",1.5,25.92,31.72,39.32,48.19,56.28,"53,920","65,980","81,790","100,230","117,070",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,730,11.9,0.769,0.78,,43.93,"91,370",1.1,28.97,34.81,42.85,51.82,62.18,"60,260","72,400","89,130","107,780","129,330",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,50,9.8,0.055,0.25,,38.92,"80,960",6.8,24.34,27.93,34.17,44.06,58.27,"50,630","58,090","71,070","91,650","121,210",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"2,010",6.0,2.135,1.61,,28.58,"59,450",1.1,19.96,23.06,27.78,33.02,39.14,"41,520","47,970","57,780","68,690","81,400",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"3,540",4.6,3.759,0.82,,24.82,"51,620",1.2,16.21,19.77,23.62,29.32,35.86,"33,730","41,110","49,130","60,990","74,580",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"1,100",15.4,1.164,1.02,,47.36,"98,510",2.8,28.20,37.06,47.14,57.81,66.76,"58,660","77,080","98,040","120,250","138,850",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"2,220",9.1,2.354,0.96,,39.29,"81,730",2.7,24.84,29.69,37.60,47.74,57.21,"51,660","61,750","78,200","99,290","119,000",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"1,100",8.0,1.172,1.22,,45.90,"95,480",2.2,25.75,34.86,46.92,58.21,65.80,"53,560","72,500","97,590","121,070","136,860",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"1,600",14.1,1.694,1.32,,37.59,"78,180",3.5,20.20,26.94,37.76,47.99,57.60,"42,010","56,030","78,540","99,810","119,810",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"8,300",5.5,8.805,0.83,,45.39,"94,400",1.4,28.43,35.96,45.27,55.07,63.74,"59,140","74,790","94,160","114,550","132,590",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,800,11.9,0.844,0.75,,30.98,"64,440",2.4,17.68,23.87,28.89,37.15,48.52,"36,780","49,640","60,080","77,280","100,910",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"3,500",6.0,3.710,1.42,,37.32,"77,630",2.3,20.08,27.23,37.23,46.64,55.15,"41,760","56,630","77,440","97,010","114,700",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,300,11.2,0.317,1.96,,57.89,"120,410",2.4,33.01,38.94,51.15,71.41,94.39,"68,660","81,000","106,380","148,540","196,340",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,380,18.7,0.400,0.58,,38.16,"79,380",4.7,21.19,26.19,35.34,49.80,59.80,"44,080","54,470","73,500","103,590","124,370",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,210,26.8,0.223,0.80,,35.05,"72,910",3.0,20.77,26.16,34.02,41.81,51.13,"43,190","54,400","70,770","86,960","106,350",,
31,Nebraska,2,NE,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,370,10.8,0.389,0.91,,30.85,"64,170",5.8,16.32,20.11,24.29,39.17,55.62,"33,940","41,830","50,530","81,480","115,690",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"21,370",4.0,17.085,0.52,,38.29,"79,650",2.0,18.56,25.58,35.61,47.86,61.19,"38,600","53,200","74,080","99,550","127,280",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"1,750",9.1,1.402,0.34,,43.68,"90,860",1.9,27.32,33.52,42.25,52.99,63.43,"56,820","69,710","87,890","110,210","131,940",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,530,12.3,0.420,0.42,,52.34,"108,870",7.6,28.11,34.62,43.07,58.58,96.86,"58,470","72,000","89,590","121,840","201,470",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"1,420",18.0,1.135,0.86,,30.48,"63,400",2.2,20.12,25.20,30.01,35.93,40.05,"41,840","52,410","62,430","74,730","83,300",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"5,710",5.6,4.562,1.00,,25.86,"53,790",2.0,15.10,18.68,24.13,30.77,40.36,"31,420","38,860","50,200","64,000","83,950",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,550,7.9,0.440,0.38,,53.70,"111,690",5.0,32.34,38.46,47.12,60.54,88.15,"67,270","79,990","98,000","125,930","183,360",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,300",11.7,1.042,0.43,,41.76,"86,860",3.0,26.93,33.37,40.05,51.69,59.59,"56,020","69,410","83,300","107,520","123,940",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,700,21.0,0.562,0.58,,45.46,"94,550",3.2,27.90,35.87,44.47,52.47,65.63,"58,030","74,610","92,490","109,140","136,500",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"1,010",7.4,0.807,0.63,,42.23,"87,830",2.7,25.65,33.91,41.87,49.44,62.33,"53,350","70,520","87,090","102,840","129,650",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"5,170",9.1,4.132,0.39,,46.84,"97,430",4.5,23.35,32.07,44.80,56.48,73.01,"48,570","66,710","93,180","117,470","151,870",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,710,13.5,0.564,0.50,,32.41,"67,420",3.7,14.96,22.54,31.49,40.47,49.42,"31,110","46,880","65,510","84,180","102,790",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"1,870",6.2,1.495,0.57,,37.80,"78,620",2.5,19.02,27.43,36.98,46.99,57.07,"39,560","57,060","76,920","97,730","118,710",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,40,10.4,0.028,1.59,,40.72,"84,690",11.7,23.76,27.76,34.99,52.67,67.31,"49,420","57,730","72,780","109,550","140,000",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,210,10.9,0.171,0.25,,35.94,"74,750",3.4,23.79,27.08,32.18,42.26,54.34,"49,480","56,320","66,930","87,900","113,020",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,170,43.1,0.138,0.49,,46.46,"96,640",9.8,24.81,37.50,47.03,52.41,60.67,"51,610","78,000","97,820","109,020","126,190",,
32,Nevada,2,NV,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,160,44.8,0.127,0.30,,54.74,"113,860",4.6,32.95,41.47,51.53,63.88,84.56,"68,540","86,250","107,170","132,860","175,880",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"22,800",3.2,36.803,1.12,,45.50,"94,650",1.5,22.54,31.84,43.80,58.54,72.25,"46,880","66,220","91,110","121,760","150,290",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"2,840",4.0,4.592,1.11,,46.15,"95,990",1.4,29.18,35.66,44.15,55.14,68.32,"60,700","74,170","91,840","114,680","142,100",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,570,7.1,0.922,0.93,,50.66,"105,380",3.1,32.45,37.74,49.13,62.48,75.83,"67,490","78,490","102,200","129,950","157,730",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,60,27.4,0.094,0.43,,62.11,"129,180",5.0,41.36,51.13,59.58,77.29,92.46,"86,030","106,350","123,930","160,770","192,320",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,720,11.7,1.163,0.88,,34.57,"71,910",4.1,20.04,24.28,31.26,44.47,54.34,"41,680","50,500","65,020","92,490","113,020",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"2,940",5.3,4.745,1.04,,26.69,"55,510",1.8,15.93,19.52,25.16,31.67,39.79,"33,140","40,590","52,330","65,870","82,750",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,450,13.7,0.733,0.64,,60.76,"126,390",2.6,38.87,46.92,62.25,75.37,84.01,"80,860","97,590","129,470","156,770","174,740",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"2,290",3.0,3.693,1.51,,43.81,"91,130",1.7,27.94,33.95,41.60,52.28,63.94,"58,120","70,610","86,530","108,740","133,000",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,490,7.7,0.796,0.83,,47.81,"99,440",1.9,29.74,37.65,47.46,58.32,67.83,"61,860","78,310","98,720","121,300","141,090",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"1,230",9.1,1.993,1.56,,40.16,"83,530",3.7,20.29,28.30,37.60,49.40,59.73,"42,200","58,860","78,210","102,760","124,230",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"8,650",5.5,13.959,1.31,,52.73,"109,670",1.7,31.29,40.12,52.81,64.65,77.71,"65,080","83,440","109,840","134,480","161,630",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,590,11.1,0.946,0.84,,33.32,"69,310",3.6,17.30,22.61,30.93,41.06,54.27,"35,980","47,030","64,330","85,400","112,880",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"1,170",8.9,1.883,0.72,,48.16,"100,170",4.6,20.57,29.18,48.84,65.03,78.16,"42,790","60,680","101,580","135,270","162,570",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,60,19.4,0.099,0.61,,66.22,"137,740",3.7,36.12,45.67,62.24,79.89,99.88,"75,130","94,990","129,470","166,170","207,740",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,500,6.8,0.811,1.17,,46.44,"96,600",2.9,26.41,32.66,44.65,58.11,69.87,"54,940","67,930","92,880","120,860","145,330",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,70,16.0,0.118,0.42,,39.15,"81,440",2.2,27.20,30.50,37.37,46.43,56.18,"56,570","63,450","77,730","96,570","116,850",,
33,New Hampshire,2,NH,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,140,13.9,0.220,0.51,,49.20,"102,330",3.9,31.40,36.89,46.09,58.14,67.37,"65,320","76,730","95,870","120,920","140,140",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"138,410",1.8,36.590,1.11,,50.04,"104,090",1.5,26.42,35.58,48.19,63.12,78.13,"54,960","74,010","100,240","131,290","162,520",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"18,550",5.8,4.904,1.19,,50.47,"104,980",1.5,28.96,37.54,48.21,62.49,76.67,"60,230","78,080","100,270","129,980","159,470",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"4,000",8.7,1.057,1.07,,59.27,"123,280",1.6,35.72,45.29,59.01,73.20,84.85,"74,290","94,210","122,740","152,250","176,480",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"1,140",15.2,0.302,1.39,,63.02,"131,070",2.1,39.61,50.88,62.35,77.49,90.37,"82,380","105,820","129,690","161,170","187,960",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"5,090",11.1,1.345,1.02,,43.15,"89,760",2.5,25.53,32.40,41.29,53.47,63.15,"53,090","67,380","85,890","111,230","131,350",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"13,150",4.3,3.477,0.76,,30.56,"63,560",1.2,18.65,23.10,29.32,36.77,44.73,"38,790","48,040","60,990","76,480","93,030",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"5,150",10.1,1.362,1.19,,60.74,"126,340",4.1,19.35,45.68,62.01,77.52,90.80,"40,240","95,010","128,970","161,240","188,860",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"10,380",4.2,2.743,1.12,,49.53,"103,030",1.4,29.54,37.87,48.13,61.13,74.42,"61,450","78,770","100,110","127,150","154,800",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"3,940",4.4,1.041,1.08,,59.84,"124,470",1.1,35.68,47.49,60.46,73.12,83.11,"74,220","98,780","125,760","152,090","172,870",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"7,120",9.8,1.881,1.47,,44.70,"92,980",2.8,26.34,30.86,40.88,57.28,72.49,"54,780","64,180","85,030","119,140","150,780",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"49,070",3.0,12.972,1.22,,54.44,"113,220",1.9,33.46,41.79,52.28,65.68,80.51,"69,600","86,910","108,750","136,620","167,450",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"4,010",12.3,1.060,0.94,,43.61,"90,710",4.1,22.51,31.72,41.74,53.70,71.59,"46,820","65,990","86,810","111,690","148,910",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"10,010",4.9,2.645,1.01,,44.98,"93,560",5.4,18.63,26.89,43.20,60.79,76.14,"38,760","55,920","89,860","126,440","158,380",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"1,160",7.9,0.307,1.90,,59.03,"122,790",2.2,36.88,44.99,55.65,68.72,85.80,"76,710","93,590","115,750","142,930","178,470",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,190,28.6,0.051,2.88,,60.52,"125,880",5.3,29.63,39.79,56.64,77.62,91.23,"61,620","82,750","117,800","161,460","189,750",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"2,700",8.8,0.714,1.03,,55.00,"114,410",2.8,30.50,38.60,52.40,67.87,82.32,"63,450","80,280","108,990","141,160","171,220",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,980,16.3,0.258,0.92,,56.20,"116,890",3.5,28.32,40.44,56.51,70.98,82.39,"58,900","84,110","117,550","147,640","171,360",,
34,New Jersey,2,NJ,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,770",9.0,0.469,1.09,,55.89,"116,250",2.1,33.03,42.44,54.35,67.13,82.61,"68,710","88,280","113,050","139,620","171,830",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"16,920",2.9,21.540,0.65,,38.06,"79,160",3.4,17.65,24.46,35.89,48.69,62.92,"36,700","50,870","74,650","101,270","130,870",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"1,600",15.7,2.036,0.49,,37.06,"77,090",3.8,18.55,27.38,35.87,45.80,56.22,"38,580","56,950","74,620","95,270","116,940",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"1,110",10.4,1.412,1.42,,53.43,"111,130",3.4,30.47,39.82,54.08,65.50,78.13,"63,380","82,830","112,490","136,240","162,510",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,710,3.2,0.902,4.15,,60.52,"125,890",4.2,34.26,46.39,62.38,75.39,88.09,"71,250","96,500","129,760","156,810","183,220",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"1,610",6.2,2.055,1.55,,27.47,"57,140",2.5,17.61,21.07,25.36,33.00,40.52,"36,620","43,820","52,740","68,640","84,280",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"2,700",5.6,3.438,0.75,,21.22,"44,140",2.2,13.20,16.10,19.62,24.73,31.49,"27,450","33,490","40,800","51,450","65,500",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,530,13.0,0.672,0.59,,49.34,"102,620",2.4,33.38,40.89,48.59,58.04,65.86,"69,440","85,060","101,070","120,720","136,990",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,670",7.9,2.128,0.87,,38.07,"79,170",1.5,25.08,30.74,36.69,44.67,52.62,"52,160","63,950","76,320","92,910","109,440",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,530,12.4,0.679,0.71,,37.63,"78,270",3.5,22.39,29.89,36.34,45.05,54.91,"46,560","62,170","75,590","93,690","114,210",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,980,13.9,1.250,0.98,,35.66,"74,180",3.2,19.11,25.14,34.44,43.53,56.41,"39,750","52,280","71,640","90,540","117,340",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"3,380",7.0,4.298,0.40,,45.63,"94,910",3.9,24.00,34.29,44.23,57.50,71.04,"49,910","71,330","92,000","119,600","147,760",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,260,23.8,0.326,0.29,,29.23,"60,810",4.5,17.09,21.85,27.35,31.46,40.15,"35,540","45,440","56,900","65,440","83,510",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"1,240",12.3,1.576,0.60,,39.67,"82,510",2.7,22.34,32.36,39.27,47.96,57.37,"46,460","67,310","81,680","99,750","119,330",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,60,13.7,0.072,4.09,,62.15,"129,270",3.0,41.81,51.73,59.70,72.11,86.14,"86,960","107,590","124,170","149,980","179,170",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,350,9.4,0.447,0.65,,42.55,"88,510",3.7,22.84,29.62,39.90,55.92,65.24,"47,510","61,610","82,990","116,310","135,690",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,70,8.5,0.085,0.31,,35.96,"74,790",5.2,16.05,18.39,29.66,48.56,70.64,"33,380","38,250","61,690","101,000","146,940",,
35,New Mexico,2,NM,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,**,**,**,**,,35.60,"74,050",4.4,16.90,26.44,35.54,46.64,52.59,"35,140","54,990","73,910","97,010","109,380",,
36,New York,2,NY,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"265,840",1.7,30.587,0.93,,49.65,"103,280",0.9,24.02,32.89,45.90,63.28,80.66,"49,970","68,410","95,480","131,610","167,770",,
36,New York,2,NY,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"35,890",4.0,4.129,1.00,,53.44,"111,150",2.2,29.28,37.01,49.13,66.72,82.73,"60,910","76,980","102,180","138,780","172,070",,
36,New York,2,NY,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"6,450",5.2,0.742,0.75,,60.54,"125,920",1.2,32.68,42.60,58.01,75.94,92.50,"67,970","88,600","120,660","157,950","192,390",,
36,New York,2,NY,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,960,12.4,0.110,0.51,,66.44,"138,190",3.3,37.49,48.53,64.70,78.83,97.90,"77,980","100,940","134,580","163,970","203,630",,
36,New York,2,NY,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"12,170",5.6,1.400,1.06,,38.02,"79,080",1.6,20.86,27.12,35.70,47.03,60.12,"43,380","56,400","74,260","97,820","125,050",,
